task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"collect and analyze web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click.",0.88,,,,0.12,,
"collect and deposit money into accounts, disburse funds from cash accounts to pay bills or invoices, keep records of collections and disbursements, and ensure accounts are balanced.",,,,,1.0,,
"collect and report data on topics such as patient encounters and inter-institutional problems, making recommendations for change when appropriate.",,,,,1.0,,
"collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",0.941216216216216,,0.006756756756756756,0.019594594594594603,0.004391891891891892,0.008783783783783784,0.01925675675675676
"collect data about existing client hardware, software, networking, or key business processes to inform implementation of radio frequency identification device (rfid) technology.",0.7037037037037037,,,,0.2962962962962962,,
"collect data about the attitudes, values, and behaviors of people in groups, using observation, interviews, and review of documents.",0.848314606741573,,,0.07303370786516854,0.02808988764044944,,0.05056179775280898
"collect data relating to commercial or residential development, population, or power system interconnection to determine operating efficiency of electrical systems.",0.8666666666666667,,,,0.13333333333333333,,
collect data through surveys or experimentation.,0.8421052631578947,,,,0.15789473684210525,,
"collect information about clients through interviews, observation, or tests.",0.6818181818181818,,0.12987012987012983,,0.07792207792207792,,0.1103896103896104
"collect information about clients, using techniques such as testing, interviewing, discussion, and observation.",0.4838709677419355,,,,0.5161290322580645,,
"collect information about individuals or clients, using interviews, case histories, observational techniques, and other assessment methods.",,,,0.39655172413793105,0.603448275862069,,
"collect information and make judgments through observation, interviews, and review of documents.",0.7894736842105263,,,,0.21052631578947367,,
collect or compile nanotechnology research or engineering data.,0.7931034482758621,,,,0.20689655172413798,,
collect samples of materials or products for laboratory analysis.,0.7619047619047619,,,,0.23809523809523805,,
"collect samples of materials or products, checking them to ensure conformance to specifications or sending them to laboratories for analysis.",0.8691232528589581,,,0.029224904701397717,0.017789072426937738,,0.08386277001270648
"collect, record, and maintain patient information, such as medical histories, reports, and examination results.",0.9413919413919412,,,,0.0586080586080586,,
"collect, record, and maintain patient information, such as medical history, reports, and examination results.",0.9040404040404042,,,,0.09595959595959595,,
"collect, synthesize, analyze, manage, and report environmental data, such as pollution emission measurements, atmospheric monitoring measurements, meteorological or mineralogical information, or soil or water samples.",0.9172932330827066,,,,0.08270676691729323,,
combine secondary data sources with keyword research to more accurately profile and satisfy user intent.,0.96,,,,0.04,,
"communicate client assessment findings and recommendations in oral, written, audio, video, or other forms.",0.9375,,,,0.0625,,
"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",,,0.7192982456140351,,0.2807017543859649,,
"communicate security status, updates, and actual or potential problems, using established protocols.",,,,0.5666666666666665,0.43333333333333335,,
"communicate test results or technical information to patients, physicians, family members, or researchers.",,,,,1.0,,
"communicate to faculty, students, or other users availability of, or changes to, distance learning courses or materials, programs, services, or applications.",,,,,1.0,,
"communicate with clients to build rapport, acknowledge their progress, or reflect upon their reactions to musical experiences.",0.2857142857142857,,,0.6964285714285714,0.017857142857142856,,
"communicate with customers regarding orders, comments, and complaints.",0.9411764705882352,,,,0.0588235294117647,,
"communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",0.2030075187969925,,,0.7669172932330827,0.03007518796992481,,
"communicate with customers, sales staff, or marketing staff to determine customer needs.",,,,,1.0,,
"communicate with dispatchers by radio, telephone, or computer to exchange information and receive requests for passenger service.",,,,,1.0,,
"communicate with or monitor service providers, such as ocean carriers, air freight forwarders, global consolidators, customs brokers, or trucking companies.",,,,,1.0,,
communicate with system users to ensure accounts are set up properly or to diagnose and solve operational problems.,0.6,,,,0.4,,
compare instrument pitches with tuning tool pitches to tune instruments.,,,,,1.0,,
compare previously prepared bank statements with canceled checks and reconcile discrepancies.,0.8636363636363636,,,,0.13636363636363635,,
"compare prices, specifications, and delivery dates to determine the best bid among potential suppliers.",0.9090909090909091,,,,0.09090909090909091,,
compare suppliers' bills with bids and purchase orders to verify accuracy.,0.8571428571428571,,,,0.14285714285714285,,
compile and analyze accounting records and other data to determine the financial resources required to implement a program.,0.8947368421052632,,,,0.10526315789473684,,
compile and analyze data obtained from monitoring or diagnostic tests.,0.7465277777777779,0.008680555555555556,0.008680555555555556,0.1701388888888889,,0.009837962962962963,0.05613425925925926
compile and evaluate hydrologic information to prepare navigational charts and maps and to predict atmospheric conditions.,0.96,,,,0.04,,
