task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"arrange conference, meeting, or travel reservations for office personnel.",0.3404255319148936,,0.1808510638297873,,0.06382978723404255,0.4148936170212766,
"arrange financing of deals from sources such as financial institutions, agencies, or public or private companies.",,,,,0.4772727272727273,0.5227272727272727,
arrange for advertising or posting of job vacancies and notify eligible workers of position availability.,0.38006230529595014,,,,0.056074766355140186,0.5638629283489096,
arrange for copyright permissions.,,,,,1.0,,
"arrange for debt repayment or establish repayment schedules, based on customers' financial situations.",,,,,0.45454545454545453,0.5454545454545454,
arrange for financing of property purchases.,,,,,1.0,,
"arrange for tour or expedition details such as accommodations, transportation, equipment, and the availability of medical personnel.",,,,,1.0,,
"arrange for typing, duplication, and distribution of material.",,,,,1.0,,
arrange interviews with people who can provide information about a story.,,,,,1.0,,
arrange merchandise and sales promotion displays or issue sales promotion materials to customers.,0.625,,,,0.375,,
"arrange music composed by others, changing the music to achieve desired effects.",,,,,0.5365853658536586,0.4634146341463415,
"arrange tours, taxis, or restaurant reservations for customers.",0.265625,,,,0.1875,0.546875,
"ask questions in accordance with instructions to obtain various specified information, such as person's name, address, age, religious preference, or state of residency.",0.3076923076923077,,,0.40384615384615385,0.28846153846153844,,
ask questions that will help clients identify their feelings and behaviors.,,,0.7233009708737864,0.10679611650485436,0.09223300970873788,0.07766990291262135,
"assemble and compile documents for loan closings, such as title abstracts, insurance forms, loan forms, and tax receipts.",,,,,1.0,,
"assemble and fasten material together to construct wood or metal framework of structure, using bolts, nails, or screws.",,,,,1.0,,
"assemble and fasten materials to make frameworks or props, using hand tools and wood screws, nails, dowel pins, or glue.",,,,,1.0,,
"assemble and issue required documentation, such as tickets, travel insurance policies, and itineraries.",,,,,1.0,,
assemble documentation packages and produce drawing sets which are checked by an engineer or an architect.,,,,,0.4222222222222222,0.5777777777777777,
"assemble, position, and mount heating or cooling equipment, following blueprints or manufacturer's specifications.",,,,,1.0,,
"assess an individual child's needs, limitations, and potential, using observation, review of school records, and consultation with parents and school personnel.",,,,,1.0,,
"assess clients' overall financial situation by reviewing income, assets, debts, expenses, credit reports, or other financial information.",,,,,1.0,,
"assess cost effectiveness of products, projects or services, tracking actual costs relative to bids as the project develops.",,,,,0.6521739130434783,0.34782608695652173,
"assess current or future customer needs and priorities through communicating directly with customers, conducting surveys, or other methods.",,,,,1.0,,
"assess effectiveness and efficiency of instruction according to ease of instructional technology use and student learning, knowledge transfer, and satisfaction.",,,,,1.0,,
assess employee performance.,,,,,1.0,,
assess existing facilities' needs for new or modified telecommunications systems.,,,,,1.0,,
assess nature and extent of illness or injury to establish and prioritize medical procedures.,,,,,1.0,,
"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",0.2312925170068027,0.09977324263038549,0.22448979591836735,,0.015873015873015872,0.36281179138322,0.06575963718820861
assess patients for risk of suicide attempts.,0.07920792079207921,,0.21782178217821785,0.5495049504950495,0.15346534653465346,,
assess patients' general physical appearance to make diagnoses.,,,0.3404255319148936,,0.6595744680851063,,
assess patients' mental and physical status based on the presenting symptoms and complaints.,,,0.59375,,0.40625,,
"assess patients' psychosocial status and needs, including areas such as sleep patterns, anxiety, grief, anger, and support systems.",,,,,1.0,,
"assess performance following athletic competition, identifying strengths and weaknesses and making adjustments to improve future performance.",,,,,1.0,,
"assess project feasibility by analyzing technology, resource needs, and market demand.",0.34666666666666673,,,,0.12,0.33333333333333326,0.2
assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,0.2774566473988439,,0.2023121387283237,,0.06358381502890173,0.3294797687861271,0.12716763005780343
"assess staffing needs and recruit staff, using methods such as newspaper advertisements or attendance at job fairs.",,,,,1.0,,
assess students' dancing abilities to determine where improvement or change is needed.,,,,,1.0,,
assess students' progress throughout tutoring sessions.,,,,,1.0,,
"assess the identity, strength, or purity of medications.",0.2865853658536585,,0.5487804878048781,,0.16463414634146342,,
assess the nature and level of threats so that the scope of the problem can be determined.,0.49382716049382724,,0.1851851851851852,,0.32098765432098764,,
assess the usefulness of pre-developed application packages and adapt them to a user environment.,0.24728176452314382,0.08294501397949673,0.47499223361292325,0.015222118670394531,,0.14290152221186703,0.03665734700217458
"assess training needs through surveys, interviews with employees, focus groups, or consultation with managers, instructors, or customer representatives.",0.46875,,,,0.53125,,
assign and grade class work and homework.,0.6796116504854369,,,,0.08737864077669903,0.23300970873786409,
assign or schedule tasks to meet work priorities and goals.,0.8148148148148148,,,,0.1851851851851852,,
assist clients in obtaining insurance reimbursements.,,,,,1.0,,
"assist cooks and kitchen staff with various tasks as needed, and provide cooks with needed items.",,,,,1.0,,
assist customers by providing information and resolving their complaints.,0.30055401662049863,0.06925207756232689,0.07063711911357341,0.040166204986149576,,0.3753462603878116,0.1440443213296399
"assist customers, such as responding to customer complaints and updating them about back-ordered parts.",,,,,1.0,,
